Process_ID,Timestamp,Tool_Type,Wafer_ID,Chamber_Temperature,Gas_Flow_Rate,RF_Power,Etch_Depth,Rotation_Speed,Vacuum_Pressure,Stage_Alignment_Error,Vibration_Level,UV_Exposure_Intensity,Particle_Count,Defect,Join_Status
P1344,2025.7.1 7:21,Etching,WAF36998,76.51495428,46.81755085,347.7362958,651.7877958,1580.899921,0.54956866,2.15388916,0.005985742,123.2490475,211,0,Joining
P1077,2025.7.1 0:52,Etching,WAF41478,78.67467987,61.13695678,276.1935326,605.3547423,1317.888887,0.492025889,1.260492536,0.008076776,100.2337312,936,1,Non-Joining
P1680,2025.7.1 4:48,Lithography,WAF35402,81.95997849,53.57825416,289.9794509,533.5624139,1263.456302,0.530344331,0.237035048,0.005911124,142.1754136,543,0,Joining
P1056,2025.7.1 8:17,Deposition,WAF36250,71.97165809,62.85285212,264.0103232,427.8541802,1459.545108,0.486850968,2.215990711,0.012753651,139.472916,729,0,Joining
P1920,2025.7.1 7:30,Deposition,WAF36378,64.04008568,55.24087334,300.1338203,548.4307081,1293.373105,0.465288093,2.741903181,0.009458796,124.7996662,384,1,Non-Joining
P1375,2025.7.1 0:37,Deposition,WAF77807,69.0183005,37.67841975,302.0875744,404.2747066,2019.549056,0.507441646,2.26466215,0.009232286,101.9702206,713,1,Non-Joining
P1645,2025.7.1 0:11,Lithography,WAF88461,74.05009288,47.82750672,265.8602196,498.8048849,1460.718953,0.451412975,2.236421589,0.011078535,98.62884655,124,0,Joining
P1769,2025.7.1 2:37,Lithography,WAF65744,73.88802924,62.99640374,429.4401559,744.3472635,1341.779342,0.479354899,1.448903381,0.000199303,122.4566803,256,0,Joining
P1487,2025.7.1 0:31,Etching,WAF83537,65.25810747,55.92317302,311.6892483,532.9424394,1608.5599,0.497886067,2.948410548,0.013883312,120.3142063,216,0,Joining
P1082,2025.7.1 7:46,Deposition,WAF10599,71.61850044,43.1998852,274.5709855,439.8428504,1660.365773,0.484600566,1.799009613,0.013969143,113.7499192,944,0,Joining
P1286,2025.7.1 6:18,Lithography,WAF52936,63.4899391,56.22302677,324.8485006,567.615618,1571.747332,0.437640092,3.160531485,0.017113555,123.0070584,555,0,Joining
P1770,2025.7.1 3:49,Lithography,WAF70873,74.70195077,43.43607612,320.0548376,582.3060977,1541.913923,0.477644001,3.048218839,0.021867064,105.8470186,861,1,Non-Joining
P1660,2025.7.1 4:45,Etching,WAF47471,75.44154507,44.13991552,320.752807,456.9557042,1600.281684,0.47924668,1.077399178,0.004411644,149.4229691,362,0,Joining
P1163,2025.7.1 2:44,Etching,WAF41286,70.71949586,37.33307263,314.1736254,356.3175411,1615.896098,0.477830612,0.909874426,0.009894361,126.9315745,970,0,Joining
P1312,2025.7.1 6:19,Etching,WAF96973,73.09033068,35.7836712,317.4541801,546.6580288,1707.365866,0.44079916,1.883116934,0.010835992,141.9467578,852,0,Joining
P1695,2025.7.1 8:02,Etching,WAF94682,67.75709477,60.34815628,271.5645578,614.1134575,1344.823794,0.441798125,0.936160799,0.015156902,112.3763723,905,0,Joining
P1010,2025.7.1 1:16,Deposition,WAF61319,82.27749146,67.41272056,270.2466256,531.0123413,1444.15629,0.413388925,2.819260626,0.016922916,109.190169,116,0,Joining
P1232,2025.7.1 8:04,Deposition,WAF59851,76.1266259,39.62081697,322.3103638,551.7918934,1710.743278,0.576209641,3.037845359,0.009937592,124.9570446,206,1,Non-Joining
P1472,2025.7.1 0:17,Etching,WAF16304,78.76665586,44.6628524,325.0599353,427.9654167,1574.649663,0.449607181,1.886844656,0.001426267,114.310099,213,1,Non-Joining
P1300,2025.7.1 2:03,Etching,WAF29266,70.70706887,42.06986673,242.2574661,602.0597661,1206.459491,0.43979186,2.008953064,0.010690156,95.71490649,100,0,Joining
P1526,2025.7.1 6:40,Deposition,WAF75516,71.57659554,65.68836448,386.1409538,616.5732278,1313.123696,0.387124605,-0.00470934,0.008762329,129.865224,513,0,Joining
P1931,2025.7.1 5:23,Etching,WAF59474,74.64064607,59.17248922,277.3134567,325.2320532,1371.007382,0.554234508,1.453049785,0.010045639,125.1329023,458,0,Joining
P1643,2025.7.1 5:22,Lithography,WAF39104,76.0616307,59.451189,254.9906188,628.3123624,1569.012546,0.524471602,1.565833776,0.010407636,121.2614856,180,0,Joining
P1376,2025.7.1 0:11,Lithography,WAF76863,83.95891137,59.27591521,221.5836772,510.7986711,1635.17033,0.522368206,3.040887562,0.018280762,139.3184173,911,0,Joining
P1381,2025.7.1 2:11,Etching,WAF26494,77.83652813,43.6371965,223.6946889,462.2235409,1051.797175,0.573215671,1.624675551,0.013340611,140.6380872,180,0,Joining
P1386,2025.7.1 8:09,Deposition,WAF55692,78.02966047,49.44625676,324.5948642,539.4944703,1902.339101,0.575707606,2.576955443,0.013606935,97.66381633,856,0,Joining
P1613,2025.7.1 5:59,Etching,WAF45330,83.8893357,46.37461843,320.3188547,424.4378415,1768.191422,0.512225108,2.497641542,0.004837642,144.2273936,933,0,Joining
P1313,2025.7.1 6:24,Lithography,WAF79907,73.08019899,42.06897084,277.8442895,644.7899475,1503.811553,0.526193102,1.914516327,0.016669994,136.5393541,773,0,Joining
P1582,2025.7.1 2:29,Deposition,WAF42022,65.68893337,41.70526201,212.787116,529.2862417,1616.799552,0.506561247,1.268465223,0.012185013,106.0850999,673,0,Joining
P1850,2025.7.1 5:22,Lithography,WAF38205,70.71052621,37.96524345,275.8120464,385.2246064,1706.703742,0.430835392,2.270065069,0.021830964,106.7917493,581,0,Joining
P1040,2025.7.1 3:48,Deposition,WAF30002,73.24196286,70.29554788,312.5015483,497.3935342,1679.55731,0.502117928,1.201824522,0.008803913,126.2336857,475,0,Joining
P1154,2025.7.1 7:10,Etching,WAF41594,80.81935523,56.33697147,240.2813684,408.7499178,1341.069387,0.424134366,3.251272518,0.015983336,144.8625914,879,0,Joining
P1230,2025.7.1 1:13,Lithography,WAF86693,70.60196845,50.8582584,280.934595,659.1552851,1505.822681,0.505276125,1.741276855,0.008175081,118.5369497,487,0,Joining
P1688,2025.7.1 0:50,Etching,WAF86620,79.6199134,55.19509888,289.1840146,328.6374511,1704.307999,0.492275769,2.993592527,-0.001148334,134.7616548,150,0,Joining
P1636,2025.7.1 2:34,Etching,WAF47693,83.91959303,48.47662453,341.9661178,709.7085551,1704.352404,0.405288702,0.359055186,0.007932299,107.9368088,304,0,Joining
P1120,2025.7.1 5:09,Etching,WAF77948,79.51458276,71.57835072,242.7265766,535.5090459,1425.800806,0.490154284,2.00559656,0.015817118,130.6893885,989,0,Joining
P1357,2025.7.1 4:08,Deposition,WAF23776,73.84225253,50.76375589,362.7464415,648.5732074,1583.180695,0.481122842,3.434281822,0.01423388,140.7271803,289,0,Joining
P1184,2025.7.1 7:04,Etching,WAF63219,77.049044,41.04497548,314.6645269,398.5094218,1123.862556,0.557872633,2.388839256,0.00782429,119.6423999,755,0,Joining
P1334,2025.7.1 0:55,Etching,WAF38830,80.76663882,41.20304321,277.051161,502.1475216,1637.7362,0.486501583,3.088494479,0.011188654,123.1836586,732,0,Joining
P1736,2025.7.1 5:04,Lithography,WAF57431,71.84750743,54.46935315,346.120666,556.5564596,1492.671399,0.430201767,2.319663322,0.015690101,135.6157183,515,1,Non-Joining
P1031,2025.7.1 7:56,Deposition,WAF37428,75.21793832,52.02417787,351.001516,588.8278984,1449.317238,0.396072033,2.210725763,0.000538061,124.8574411,282,0,Joining
P1727,2025.7.1 4:19,Deposition,WAF91803,77.8745302,55.1658497,146.8675643,464.6016937,1701.170989,0.349393014,1.123775812,0.012680084,107.4893403,435,1,Non-Joining
P1727,2025.7.1 3:29,Lithography,WAF43744,72.17819788,58.23011357,285.9719585,577.0260671,1558.129542,0.542342683,1.762693641,0.017580132,94.96102683,891,1,Non-Joining
P1301,2025.7.1 3:43,Deposition,WAF52850,76.97261803,37.52637027,299.7570194,655.5439996,1505.879529,0.491309025,2.934524105,0.010880842,82.04793029,525,0,Joining
P1966,2025.7.1 1:21,Lithography,WAF78456,74.22095459,53.84765022,361.1960645,393.6941704,1810.604383,0.502008494,2.278509622,0.000433884,114.8219436,602,0,Joining
P1779,2025.7.1 5:35,Etching,WAF33157,80.06445287,59.20258761,307.3365977,277.3143051,1796.482037,0.511289575,2.093134913,0.014241609,117.6223137,630,0,Joining
P1112,2025.7.1 3:09,Lithography,WAF35221,76.15730791,47.1792529,305.9968051,583.9035816,1680.389304,0.534690481,2.035946549,0.01293641,106.7988609,127,0,Joining
P1675,2025.7.1 2:32,Deposition,WAF61761,71.3732998,50.88911358,255.2752121,582.8934155,1601.688982,0.523027851,1.967990229,0.012617347,121.8526421,284,0,Joining
P1323,2025.7.1 2:23,Etching,WAF19343,79.56011835,48.38776534,223.5304622,285.8222665,1334.676551,0.487320112,1.943339543,0.012723828,126.9578765,203,0,Joining
P1573,2025.7.1 1:11,Etching,WAF26689,67.60943143,61.71129776,334.3924622,529.7736455,1415.430591,0.509395397,2.753302026,0.004534733,149.7657823,805,0,Joining
P1473,2025.7.1 6:39,Lithography,WAF89833,73.26206189,60.53857969,389.6600823,685.2869992,1558.586228,0.436213973,2.212349797,0.007831864,107.2913031,653,0,Joining
P1211,2025.7.1 7:47,Deposition,WAF34844,77.12991561,28.958042,340.0501102,653.3121243,1448.71139,0.504035229,1.866129999,0.017733763,116.7942819,718,0,Joining
P1589,2025.7.1 7:50,Deposition,WAF72759,82.09198434,48.87639647,279.1294059,393.9847552,1397.699852,0.482719334,2.095340665,0.004648334,156.2816307,644,0,Joining
P1585,2025.7.1 3:23,Deposition,WAF58263,71.42693594,53.36517566,219.6988893,643.3107931,1526.882917,0.430943098,1.294222768,0.010084755,128.6695612,769,0,Joining
P1577,2025.7.1 0:10,Etching,WAF13743,84.17215667,56.17620814,392.4985797,600.8831954,1253.209962,0.471767934,0.081702438,0.010588925,149.8881226,412,0,Joining
P1168,2025.7.1 2:57,Etching,WAF14600,76.60253206,51.26738434,396.8344216,368.6427968,1590.136383,0.462717969,3.817227621,0.01663038,110.3417152,432,0,Joining
P1170,2025.7.1 6:36,Etching,WAF59013,76.88407536,48.48892228,238.2983874,552.3019029,1373.9787,0.520814781,3.189506852,0.024903894,95.63310085,317,0,Joining
P1389,2025.7.1 7:01,Deposition,WAF13654,77.75371346,54.12785117,274.6711444,464.5759298,1832.604345,0.475955744,1.993143866,0.011088604,124.9394799,348,0,Joining
P1869,2025.7.1 0:51,Deposition,WAF75403,76.95242147,46.25216206,280.9258749,661.6784968,1699.452299,0.429671467,1.289881176,0.009499006,124.4526224,913,1,Non-Joining
P1158,2025.7.1 3:08,Deposition,WAF96643,72.23366171,53.32424711,294.5568091,514.3569998,1341.46006,0.489968154,1.267283321,0.02068297,117.349404,348,0,Joining
P1015,2025.7.1 3:26,Lithography,WAF34122,73.37963908,55.13155276,314.6221796,452.3507322,1542.310888,0.456801376,2.183011154,0.00493324,129.2348386,893,0,Joining
P1762,2025.7.1 1:56,Deposition,WAF32942,73.02920952,51.15154804,280.8917185,602.3881135,1395.452184,0.513215262,0.618086577,0.018255838,136.2178195,381,0,Joining
P1703,2025.7.1 5:24,Etching,WAF36592,75.85101412,51.04186093,233.4469594,372.5899697,1666.268506,0.523945925,0.770194046,0.011649246,101.6507745,589,0,Joining
P1156,2025.7.1 1:14,Etching,WAF50244,75.93463526,38.13254386,342.5665984,472.4777483,1507.83377,0.43848709,2.12626984,0.007008741,111.8603032,403,0,Joining
P1408,2025.7.1 0:45,Lithography,WAF91664,77.58637714,58.07660888,303.8014843,722.6786968,1407.761674,0.487569394,0.791591124,0.004509715,130.0419314,944,0,Joining
P1202,2025.7.1 5:04,Lithography,WAF97986,74.59224602,62.71388557,267.9891767,393.301081,1788.155387,0.504730525,3.415078485,0.011903869,117.1612666,424,1,Non-Joining
P1347,2025.7.1 5:23,Etching,WAF19849,69.62750805,66.38761247,385.3601542,428.75922,1315.549044,0.4906902,0.724659164,0.014297431,133.2666925,967,0,Joining
P1814,2025.7.1 4:43,Deposition,WAF17004,71.31901458,46.08943143,220.977415,449.9916265,1258.536408,0.448390641,1.086518078,0.012966156,141.7447688,518,0,Joining
P1205,2025.7.1 2:18,Lithography,WAF38273,77.51000945,60.4085354,268.7936326,479.8932521,1439.894269,0.524678036,2.482437152,0.012400987,120.418483,441,0,Joining
P1520,2025.7.1 1:30,Deposition,WAF49116,70.46635517,70.43958763,302.0760207,478.3006652,1726.178027,0.497557801,1.561051517,0.007049138,113.7060662,144,0,Joining
P1962,2025.7.1 6:08,Lithography,WAF98295,83.82436855,41.12106987,350.1874124,335.1936447,1458.740762,0.468205385,0.386994689,0.013371239,107.877234,835,1,Non-Joining
P1844,2025.7.1 1:45,Lithography,WAF78481,75.9968996,39.2916974,362.027895,377.4582488,1207.435489,0.498756075,1.240878044,0.009741295,102.1177765,177,0,Joining
P1342,2025.7.1 3:46,Deposition,WAF31331,76.59943984,53.39598609,285.3340566,502.5494506,1662.647914,0.607073654,0.38446813,-0.003693194,118.6460939,933,0,Joining
P1901,2025.7.1 2:06,Lithography,WAF46884,74.10708865,72.66489655,270.0061051,641.8630386,1314.022851,0.419159773,0.360595383,0.012326699,106.8835451,594,0,Joining
P1122,2025.7.1 7:06,Etching,WAF13608,71.2970923,36.02901067,416.4590466,416.0013376,1680.940946,0.485183954,3.352028359,0.015880146,101.070169,157,0,Joining
P1955,2025.7.1 2:53,Etching,WAF45919,74.82049351,55.23232452,350.4224379,371.0321446,1594.067648,0.453940882,2.622778337,0.006844582,129.4370176,809,0,Joining
P1884,2025.7.1 1:10,Etching,WAF41415,78.81031937,46.12145476,327.104993,666.2790594,1228.754925,0.547479439,1.26654044,0.003056214,106.1178673,344,0,Joining
P1028,2025.7.1 0:42,Etching,WAF18177,77.79905881,44.96462137,409.8629004,556.3007905,1540.011826,0.502546233,2.031459496,0.005494819,110.6731655,713,0,Joining
P1440,2025.7.1 2:34,Lithography,WAF50857,73.06473487,44.59087889,260.0613771,666.897664,1421.394684,0.436484605,0.266754015,0.007865885,127.9602134,872,0,Joining
P1845,2025.7.1 6:41,Etching,WAF42476,69.14365895,37.84788582,302.3468776,440.2112538,1593.763401,0.549253704,2.337696474,0.021879738,102.2751115,889,0,Joining
P1193,2025.7.1 6:18,Deposition,WAF80135,75.09747012,63.11571387,382.2875549,540.4253691,1466.404077,0.456174823,3.099532866,0.009047829,137.5294337,798,0,Joining
P1671,2025.7.1 4:36,Etching,WAF60546,78.84728655,66.10028716,366.4147354,479.2441411,1730.197306,0.529424016,0.153973413,0.008792213,99.27003381,933,0,Joining
P1915,2025.7.1 6:32,Etching,WAF49865,70.58615761,33.88746372,365.1180442,408.7607287,1435.443107,0.54764326,0.961020287,0.004336086,139.5904144,272,0,Joining
P1024,2025.7.1 4:06,Lithography,WAF63986,79.81295991,33.46028421,260.4704845,504.0727332,1380.576486,0.467478099,1.638102808,0.007040401,133.9225281,674,0,Joining
P1657,2025.7.1 4:17,Deposition,WAF97754,68.00313477,60.37890915,306.1295389,510.7003043,1355.758586,0.485546996,1.823609236,0.010381957,108.0859681,275,1,Non-Joining
P1727,2025.7.1 8:05,Deposition,WAF95783,79.3432862,51.34874158,345.950776,456.3674706,1483.456624,0.431311916,2.260223191,0.012619358,118.0450549,785,0,Joining
P1876,2025.7.1 3:12,Deposition,WAF34967,72.29352755,31.58160425,415.9102845,436.5328877,1016.19179,0.575768118,3.653655925,0.01130303,119.4427106,214,1,Non-Joining
P1829,2025.7.1 5:24,Etching,WAF83235,72.24283594,44.73515177,225.5783915,515.6910523,1492.088842,0.521339115,2.147054668,0.006385766,102.06375,886,0,Joining
P1760,2025.7.1 0:37,Deposition,WAF59757,73.91172439,54.10953331,294.0046794,471.5096403,1438.628487,0.508364045,2.198723096,0.004091642,100.7370797,314,0,Joining
P1681,2025.7.1 2:31,Etching,WAF37341,72.7948809,33.87162474,324.2295114,401.9591055,1344.334884,0.480901524,1.184500038,0.017548582,97.83990293,617,1,Non-Joining
P1337,2025.7.1 0:17,Deposition,WAF60241,71.75739185,24.65663808,395.3647129,505.2414883,1534.153495,0.56871816,1.650301445,0.006132292,156.6272789,495,0,Joining
P1098,2025.7.1 2:47,Etching,WAF26506,79.42735291,45.80740053,270.8521539,526.189321,1585.633546,0.521093035,3.552848771,0.012028014,121.5187367,626,0,Joining
P1158,2025.7.1 2:23,Deposition,WAF27465,73.84312021,51.31477422,289.5029827,523.6172309,1731.466834,0.515567805,2.203658444,0.003523322,145.7151147,106,1,Non-Joining
P1892,2025.7.1 1:48,Deposition,WAF45674,80.96238701,45.93146928,329.0350918,474.2006049,1569.940137,0.502050345,3.200738726,0.008694361,119.3614652,971,0,Joining
P1225,2025.7.1 5:47,Etching,WAF78676,80.7688427,43.23654008,287.6749689,382.6050559,1338.088587,0.45983412,2.995997017,0.011483643,92.65636222,867,0,Joining
P1534,2025.7.1 5:10,Deposition,WAF46104,77.24483778,45.32307063,290.8593357,540.0707466,1638.016033,0.538433909,2.871337459,0.006581118,100.8829581,477,0,Joining
P1250,2025.7.1 2:18,Deposition,WAF70683,78.44054012,45.27182604,355.1521108,574.92788,1928.51923,0.552927762,1.806957989,0.002846082,95.69681829,549,0,Joining
P1294,2025.7.1 1:12,Lithography,WAF85519,84.0865541,54.93534311,241.8466423,501.7200592,1435.085196,0.455331099,0.495309348,0.007504825,114.4659603,135,0,Joining
P1508,2025.7.1 4:42,Lithography,WAF37268,66.34346595,73.1759401,351.6955597,542.7972467,1552.468496,0.423066069,1.509643022,0.014750927,116.4093032,190,0,Joining
P1884,2025.7.1 8:02,Etching,WAF59094,73.03357932,46.63150903,303.7528307,508.3098789,1525.035449,0.48391959,0.032833165,0.007607883,134.7909073,368,0,Joining
P1520,2025.7.1 2:31,Deposition,WAF43479,73.81922716,43.01054592,295.4335549,619.2860218,1448.320137,0.525330966,1.938436849,0.011407058,126.4637236,852,0,Joining
P1602,2025.7.1 5:05,Etching,WAF82417,69.08191168,42.303831,299.2387687,378.9522231,1412.762362,0.56533584,1.745161413,0.008358279,107.4960654,741,0,Joining
P1087,2025.7.1 2:04,Deposition,WAF32184,79.04527145,41.63244309,253.6138866,581.0563391,1405.41223,0.527727628,2.406431253,0.004151043,117.7252623,418,0,Joining
P1330,2025.7.1 2:24,Deposition,WAF64203,69.23170324,60.06234675,259.2416665,419.2990617,1569.905546,0.458321991,2.52729541,0.016334997,107.4804588,279,0,Joining
P1876,2025.7.1 4:38,Lithography,WAF12002,65.16231457,31.76503567,312.8780216,524.1691467,1337.30077,0.591668322,1.116418938,0.010118837,109.5516787,718,0,Joining
P1189,2025.7.1 0:38,Etching,WAF82102,83.73529572,46.40051335,253.8184149,493.7592182,1329.902053,0.459544401,1.698090645,0.014034805,101.3762506,451,0,Joining
P1367,2025.7.1 5:24,Etching,WAF51182,78.88754334,48.00300918,358.9783704,623.6121197,1522.046134,0.456721013,2.098705098,0.015144057,140.2366251,252,0,Joining
P1528,2025.7.1 1:20,Etching,WAF89455,75.53272338,37.67337457,311.7929041,569.5278566,1378.232937,0.542591528,2.87637579,0.023417139,127.0395538,245,0,Joining
P1385,2025.7.1 1:01,Deposition,WAF44553,74.67595373,59.89286076,326.4049631,233.6359369,1691.729801,0.485470701,1.620634164,0.012473086,103.3486269,463,0,Joining
P1749,2025.7.1 7:13,Lithography,WAF13717,70.79593599,37.03068164,297.1331595,617.5739822,1317.39923,0.467850222,0.695871432,0.012635627,118.9062025,274,0,Joining
P1543,2025.7.1 5:11,Lithography,WAF55798,79.87059234,46.99137555,284.5796638,490.105879,2007.009946,0.51139286,1.711904056,0.007820017,115.081602,882,0,Joining
P1813,2025.7.1 1:18,Deposition,WAF29514,79.13325899,53.69994507,345.1041719,605.9242691,1305.066778,0.566807311,1.328135314,0.009066259,111.5066977,335,0,Joining
P1527,2025.7.1 7:49,Deposition,WAF61137,74.93725528,50.76832775,262.3354525,523.9364077,1634.027074,0.506465841,2.846070925,0.011969149,125.2014673,531,0,Joining
P1324,2025.7.1 5:17,Deposition,WAF23820,85.85047496,59.07049819,315.7990466,491.929852,1692.973343,0.460718841,2.80874849,0.009274659,145.8651606,357,0,Joining
P1663,2025.7.1 3:09,Deposition,WAF61902,70.7904348,62.50661508,405.0690687,400.3341987,1510.696882,0.502161987,3.247619889,-0.000639439,99.47417135,611,0,Joining
P1868,2025.7.1 3:38,Deposition,WAF57830,74.86550074,52.94041087,241.1226969,596.1304674,1860.527128,0.485847539,2.377036851,0.01685528,106.6661436,773,0,Joining
P1576,2025.7.1 0:35,Etching,WAF91227,74.58931668,31.98933895,301.3580804,352.2917964,1134.683064,0.469654475,1.751280558,0.010423239,118.0312549,265,0,Joining
P1961,2025.7.1 0:25,Etching,WAF35333,80.77866356,56.68638571,286.4883958,487.9469356,1327.197031,0.46291615,1.538194145,0.014136966,129.3348087,775,0,Joining
P1792,2025.7.1 2:27,Etching,WAF20910,78.45678191,56.74299246,253.2411702,473.0547752,1988.977935,0.490019695,2.635364568,0.011916997,142.0519475,867,1,Non-Joining
P1362,2025.7.1 6:16,Lithography,WAF81129,80.32137936,49.59198419,203.323713,690.9272287,1841.049357,0.470265562,2.123252878,0.012619463,115.5597507,690,0,Joining
P1432,2025.7.1 5:16,Lithography,WAF83396,76.97949053,50.29491195,270.9252977,741.9038271,1771.299925,0.442092637,2.360852546,0.011205623,106.9880395,473,0,Joining
